"Sales","Awareness","Liking","Consideration","InstagramAds","TikTokAds","SEA","PoSPromotions","InfluencerColabs","Time","predicted_sales"
61489.1756583217,21.6747416502087,-11.8319692870109,-8.21813621385965,262,668,1032,371,505,783,61504.5996982523
68483.8717503316,22.0421145012934,-1.93616888300694,1.38702831670536,704,269,1066,172,515,784,66355.2803698571
69641.7843968147,22.1309535149645,7.02256292851752,9.65817208983398,1466,260,1664,96,850,785,70283.6257377135
71805.5638950456,22.1508537586836,9.64154762484563,12.9917380883411,502,620,2674,142,764,786,72018.7107666228
66966.1103196909,22.0921993572674,2.4225395881352,5.43220655566685,1251,719,2883,122,859,787,68117.1228366316
69734.0818552403,21.995828517166,-0.335680276796867,2.70446497586907,1192,751,2210,361,828,788,66681.0227961742
67169.7113809606,22.0197140913775,9.98156290343137,12.7847636589309,199,397,3023,257,783,789,71874.6373338522
66038.8919382244,22.0650245933023,0.704195474414398,2.98823675455127,494,326,1502,134,868,790,67025.8361131688
72859.6304807809,22.0423628584688,12.8454413762346,15.3363411329424,396,599,2718,80,427,791,73136.9554841721
62067.0586385548,22.1325140271892,-10.6559332361669,-7.34373347855834,18,978,1152,334,810,792,61868.702279891
73111.4405398346,21.7067278189803,12.081134769777,14.3951040577487,495,513,596,150,1082,793,72638.3360488626
60771.9985309463,21.9674730484606,-8.57085209270894,-5.44792913091178,727,540,1007,89,721,794,62908.2342494549
59302.1695581064,21.9913931109091,-11.3947304485496,-8.12059111163802,723,673,2293,150,858,795,61508.3099112703
68322.2950446906,21.8988422733673,4.89451316715139,7.48060428142059,10,275,338,181,1070,796,69352.7548669929
66654.0388465601,22.4185408017482,-4.51246658226315,-1.0605505643141,754,207,2037,106,948,797,65154.6787573504
63857.2974415578,22.0492357536399,-3.69689667299422,-0.611466686086608,274,972,2920,175,687,798,65178.8288077071
71793.9842687896,22.0421562461756,10.6139432907142,14.2503319567731,247,506,1885,259,769,799,72698.608989466
68020.2349209903,22.244577393394,2.77635622148783,5.28604738000057,961,174,1136,214,976,800,68139.3091540509
66334.1458449503,21.960031704068,-1.236522156716,1.28626081662631,602,956,3207,143,783,801,66016.0891006766
67238.7643278664,21.6925648785936,4.00368119896884,6.1839422795049,903,988,162,169,801,802,68416.1045939699
70147.2789201857,21.9375490316029,5.83096400084161,8.2858507634681,478,626,796,238,648,803,69587.9923110666
66039.6085077118,22.1363808674197,2.18007928195121,4.99866389137642,449,334,1850,92,489,804,68120.0975430031
70238.552516186,21.9129907605619,7.16300174546179,10.7846306935219,51,863,3780,277,386,805,70888.0569703372
75403.8136245228,21.886694551583,13.7683742684805,16.9707011247944,203,361,1623,217,880,806,74048.4723747773
65360.4433247748,22.0171546248497,1.75707911765379,4.27057563012851,800,279,965,116,765,807,67687.2497923995
67182.1686747881,21.6949555855401,-0.936232403470141,1.41212754718143,1065,406,378,209,563,808,66169.5297196028
61418.389436729,21.9140284049993,-6.30608722793694,-3.10192457680618,1390,524,1637,152,652,809,63962.7323916686
66586.0116981187,22.0195902733455,-2.50558518727185,1.02006520997418,86,778,1729,209,902,810,66108.1395339877
67821.2700979866,21.6103593259414,3.72058753520225,5.89059923961407,31,176,240,237,794,811,68521.6140470061
70595.8086130178,21.9766677247522,5.82516202665541,9.08502698482286,1182,384,1359,67,961,812,70093.3489948476
63402.1348774247,21.6732074929815,-7.57404485369149,-4.80829210538686,473,229,537,163,704,813,63256.860066075
64980.0911432783,21.9634616399761,-4.39551603719952,-1.71664145765551,731,785,2650,21,779,814,64636.1223260525
70683.7186577373,21.8647507431542,5.13537978486478,7.90303790793411,301,914,1071,163,682,815,69416.9958354265
67140.056098685,21.7761568343473,1.49690638822564,3.41032101647103,969,679,1598,100,772,816,67067.8104865028
68407.967357585,21.5487086230054,3.72523415287518,5.8549348634905,941,359,31,178,759,817,68379.8026456855
66117.2039849507,22.1128006601282,0.667434251006243,3.39676542638209,1336,985,1692,50,975,818,67061.3815807515
66359.7527104214,21.7076013787666,0.741063384398423,3.76547126001948,803,636,126,141,878,819,67417.635965727
63966.7264986484,22.3081717448066,-7.07588083589099,-3.89253519463452,1139,246,1207,343,878,820,63582.1097288524
68298.0070492641,21.7736823137375,5.64654860333186,7.73137681937492,338,417,454,29,794,821,69421.8263180528
66728.5941708387,22.0769428296054,0.0326778643566048,3.08903005808966,761,463,2253,26,587,822,67148.9061375787
68669.4120365484,21.6679420975655,8.64066889321387,10.7691886149976,1448,520,629,229,570,823,70692.2003292958
71290.768944139,22.0128457760774,8.33808106262093,11.361286351003,456,635,1499,343,669,824,71117.3405279268
66652.1632874415,22.0206941589362,0.213738823424653,2.48067502428177,393,930,1144,253,733,825,66614.507483397
69682.4661030865,22.19845430357,1.84849425303592,4.5968752981997,441,798,1401,291,837,826,67718.4626807269
68598.9066601411,21.8782735316002,6.2905700163497,9.88721900565027,1155,420,2154,122,784,827,70490.2343798655
67423.3146847195,21.9020202241313,5.70704174729903,7.81340643897743,729,86,1402,4,757,828,69482.0426940621
68147.377799443,22.0610903369568,-2.75073932243273,-0.112778058130944,1038,495,994,174,952,829,65418.6749100651
65672.5773389658,22.1786655272318,-2.96276532143859,0.769690133348907,387,264,3432,333,1049,830,65984.2295532061
66735.4607506537,21.990632375557,1.35151354802629,4.33310190979799,1157,141,1920,85,675,831,67755.3591746421
71572.4275571915,22.0160775639285,5.84198023037565,8.77894177590027,1109,285,825,232,859,832,69880.476475269
69665.5399426319,21.9988545481741,7.42738089140329,10.6576232218116,108,551,1612,139,532,833,70947.711931566
65987.8959702938,21.526581840152,6.95393976644608,8.5814368787655,1070,112,255,111,713,834,69735.3094344113
71599.0669916083,21.9000796562097,1.85551710054533,3.97922686037999,594,846,832,250,739,835,67340.554817378
68240.8515731026,21.8167475567817,2.17998033630927,4.98091639310081,645,133,240,234,719,836,68089.564069319
64041.3368356475,22.00799417403,-4.89400796393461,-1.3753177889417,180,590,1008,112,784,837,65016.3956653721
61329.9311409887,22.1772156537836,-7.21747809462874,-3.9356436968839,247,999,3575,150,898,838,63538.7326672704
69137.182746776,22.0729771909349,4.60976027350815,7.14383614668653,592,530,1209,136,826,839,69066.554917259
72405.8603964203,21.9523271853757,13.7220522521992,15.4161236563522,264,700,146,308,823,840,73016.4544364974
64011.2812520163,22.2315952971218,-9.63123589458173,-6.76920129909824,1334,62,2129,123,817,841,62210.7745081832
70762.1187339744,22.0626639726735,9.2059687992515,12.1745222390386,960,439,2347,210,990,842,71517.376483115
68988.4401693396,21.6982473269596,4.54597515212702,7.11739732968658,915,501,1354,183,855,843,68992.9726809349
68003.0233654432,22.1601248972972,-3.36434834327776,-0.492720790602276,377,844,1702,230,790,844,65230.104650748
67040.6838578653,22.1589459140974,-1.68963962137805,2.11804750821862,1213,571,4491,239,736,845,66524.1761714411
62565.3728961507,21.9120573743508,-6.60438889133044,-3.58976738279017,1064,361,1683,147,532,846,63781.1322802544
62771.4468091437,22.0672510236458,-7.08780090353237,-3.97774070024573,1122,799,1134,109,908,847,63510.2849988894
66389.2797836243,22.3515901537244,-1.83423997072935,1.50074766443856,95,25,2734,351,661,848,66419.2388760337
73592.187221038,22.4047984044681,7.11052780845403,10.2236113379577,1360,769,1488,95,931,849,70526.9541649022
68221.6712875439,21.9511113896435,0.353708873361509,3.52069835800354,1211,773,2384,55,1026,850,67212.392241101
65586.0964387194,21.8789673963486,-6.6070370248008,-4.70798492571842,502,97,312,98,985,851,63251.6411788441
67445.3830487404,21.9068629882791,2.83562900169987,5.33964323236289,718,636,426,120,954,852,68147.1595167236
67492.3001562935,22.1299967986483,-2.05054136373952,1.31990973012871,1164,339,2071,73,672,853,66268.4220503074
69883.1785610994,22.0473069638176,8.76131725323305,11.0159740386601,610,807,1265,27,735,854,70939.3284490534
73132.1943386239,21.8780714160144,8.48893206353202,10.6289293461826,315,68,140,47,593,855,70955.6303783607
72129.7306092906,21.7622789822236,14.2970165804145,16.5626281392003,1210,172,362,273,813,856,73661.108489925
63423.7879498113,21.9648438934718,-5.54934021058896,-2.97823198533438,432,409,1513,304,667,857,64026.8868695754
64142.2567960913,21.9412413641362,-3.41554894479096,-0.128954939166564,760,278,1188,205,898,858,65552.1027019677
68424.6248522631,21.7605781105587,1.85015331223576,4.12433308440823,49,236,500,59,919,859,67711.2529080232
63348.0715244058,21.9954650602644,-2.47388182748481,-0.0646167366244067,1409,330,1048,89,976,860,65439.9519105053
65330.8438533467,22.1048298622046,-6.59803516572932,-2.74477427550228,748,423,833,198,959,861,64304.6058932833
67795.1229093581,21.8018353486471,8.4097994423265,10.0896114092841,1439,731,747,35,695,862,70334.5577153352
65324.6218192641,21.5671278461508,0.328274299715404,2.14818351560629,269,557,87,31,728,863,66609.3671066054
64415.4922301757,22.0384223068446,-2.82637060236797,0.187859876498728,416,253,2726,144,1009,864,65708.9115510198
71628.9195477052,22.3233592758422,8.54168571758297,12.0899118134523,152,779,3304,220,903,865,71549.2758535041
67016.0841308268,21.9168605492247,2.4924308828235,4.49526156535314,825,244,321,8,962,866,67793.5778860929
69655.6738890499,22.1555015428074,10.1747899517007,12.8489310451673,844,909,1013,262,611,867,71758.0720549496
62178.7991317636,21.8239419589429,-7.6021606126876,-4.13303443167263,1428,226,1897,71,1088,868,63549.6004149917
70994.1438756625,22.0974458553623,8.78575176890357,11.5190943196388,1154,847,1894,87,943,869,71119.1705685492
62288.9746432076,22.356366434546,-8.32848293590926,-5.02719015257207,969,585,3787,161,1239,870,62978.8627133694
62585.6570999755,22.004214841094,-13.4094921247318,-10.9952535129131,899,86,1930,14,906,871,60155.2446097398
62789.3329662591,21.9624611529189,-8.7549641946198,-5.4167458667255,51,355,3140,84,909,872,63012.5448997253
68268.8375207988,21.6203208183854,4.94097744852629,7.48476843544933,224,215,152,324,1075,873,69273.8165209109
74607.8716465136,22.0409672576428,16.3892176101611,19.1293445623776,733,145,673,267,959,874,75045.8029062013
72148.2148249379,22.0082682130621,10.0658811489418,13.099868498232,739,326,2728,176,843,875,72047.6596958364
70301.9815964589,22.1619708095842,1.29978395782943,3.83482825121658,857,462,2353,281,691,876,67326.5924293836
68007.5368370804,22.0313875416803,0.326866415900715,2.59027389517826,237,7,188,128,1079,877,66951.1077909601
62722.7551710731,22.1086212803761,-8.13591608260495,-4.97122802286271,1308,734,2245,262,819,878,62927.1508858894
64880.0266104913,21.7230370857521,0.648914702510048,2.65460119013009,984,833,160,72,952,879,66706.0547417376
70119.1073180517,22.0752818488553,6.4351899745728,8.71301536606984,45,847,788,21,1025,880,69860.8866791526
65496.8144587454,22.0257699311519,-0.650625557705922,1.63316706326365,1409,397,2468,125,976,881,66201.3795536079
71237.5730132714,22.0721176573053,5.38788918527044,8.39469829269588,913,138,1734,141,893,882,69771.4335747784
58778.8593754677,22.2147488781723,-12.5008824327509,-9.41161757848199,639,281,1314,285,678,883,60920.875918172
69238.7334588487,21.7168404076574,7.70898164963256,9.5069525461625,341,848,264,184,695,884,70113.0094058816
74644.6343758841,22.0661523314587,11.2827733185059,14.0918582179144,883,667,568,52,724,885,72534.1944261232
72714.2743515747,22.0643697560793,10.0057069658564,12.635165331151,502,461,1702,112,705,886,71829.5129734476
69304.4086916217,21.9841960965428,0.521525372033155,4.17553319248859,1176,443,2917,111,629,887,67655.2202337719
65570.1124621251,22.2156973377705,-3.92814068096109,-0.903194267734662,560,588,3138,167,930,888,65065.2116005215
73624.0354310232,21.9599618190559,6.43293811003927,9.35533710864752,1011,24,1762,146,1039,889,70238.2168870642
60628.5744788571,21.7756000630113,-9.60027723692742,-7.65365778161442,551,621,318,215,1061,890,61619.4073837281
69736.1792382622,21.8131703835908,8.02734583273476,11.5052059015045,1480,307,1910,256,582,891,71219.5662445499
70547.6405525475,21.6095175237852,12.9827323818605,15.4013452671351,778,11,249,189,825,892,73228.3840787756
72662.1316113585,22.038820544454,10.2896095445934,13.0091880905902,543,764,1460,227,760,893,71906.2069079494
62542.2569571014,21.7834432583081,-7.38534021209888,-3.60514086764772,394,527,1326,161,691,894,63902.2575136728
63496.0198009656,21.6209510997322,-4.29984126367804,-2.27106527002506,412,780,68,251,657,895,64286.7002547172
62448.6140250195,22.0756562195208,-3.63623231960504,-1.22082450540284,393,279,363,142,677,896,65013.0127989633
67345.0734626725,22.123201884069,0.253043282402776,3.63141965566664,213,504,2603,40,1121,897,67472.4372614118
66502.5998580237,22.2218065644346,1.82644122237724,4.82738049091457,120,15,1972,186,734,898,68111.9075530121
63730.518913989,22.1348117440495,-2.51093189816546,0.883661662072846,254,240,1683,268,1130,899,66088.3176633878
68614.7403870852,22.2280799778538,3.75932683012018,6.42781850945394,1191,516,3220,28,886,900,68655.5295717497
60249.9270357412,21.8445124372447,-12.3711699106276,-9.0942931681669,841,704,1398,186,1048,901,60998.9026026714
72322.6863942673,22.1934695297983,2.9092545035761,5.47262288482603,228,68,649,103,832,902,68417.8771995845
64807.173951134,22.0536061276567,-1.74617060761027,1.31795393578962,643,340,1160,57,734,903,66318.9731469124
71474.7015267636,21.8634554740813,7.020084380534,9.55100296287323,40,728,300,266,846,904,70243.3004769164
70297.3187474852,21.8703788345117,5.38620631885057,7.96088190537884,477,314,597,102,455,905,69583.3203350334
70097.1479203248,21.9988330764885,8.45432968538251,12.063984000852,1220,677,3119,151,900,906,71465.6049952305
61156.6897612684,21.4858977761123,-11.2678707776392,-9.80239304051415,715,438,87,190,631,907,60551.380382189
68253.8155253135,22.1060730585868,0.321533393335145,3.03706069663238,576,742,1640,77,839,908,67023.8223234378
75469.1524829827,21.8484355027399,15.9296703969621,17.679908465448,1197,164,354,79,657,909,74251.2329969727
71445.3757490682,21.602470720252,7.49318714778401,10.0145516833216,140,304,309,135,861,910,70604.973651974
69770.9892150103,21.792039784308,0.0446523948110112,3.31299273200948,683,74,911,83,905,911,67367.0392496242
69187.234253465,21.9021122151193,3.95596604192961,6.01589347300322,1160,635,326,82,791,912,68403.0180918795
70527.439066781,21.9440953276357,6.38741451735681,9.0397573834766,794,565,1042,147,792,913,69986.6381731417
70070.1953554077,22.0459274520745,2.82535201978612,5.69760620208795,1293,459,1528,127,892,914,68312.8709820321
67122.8352073796,21.8875777268708,3.67700379569277,6.59402071363757,1406,222,914,145,949,915,68802.3287679408
65290.0314262453,21.9184247213557,-6.29889253459288,-3.11083250778799,67,638,2084,215,512,916,64061.0985578096
64941.8133304453,21.9680394223016,-1.05569666482873,1.77336286605642,431,413,1927,145,547,917,66477.0865114776
60481.0140642908,21.8567578314177,-7.53918652680058,-4.5755698856683,645,640,320,295,870,918,63226.4619490731
66980.381071335,22.1428998491277,4.12511066875943,6.23563787836353,849,554,649,99,671,919,68568.5011389719
68197.2771198651,21.9973376594835,0.695939544867294,4.31733971603848,999,39,1254,174,929,920,67830.006880474
59766.4899798413,22.2037754035899,-10.3758532195381,-7.28734343994829,110,137,966,190,1008,921,62102.4854785747
69338.4393924944,22.0866094751731,4.74069789028811,7.67703665458555,1005,572,1710,192,872,922,69280.2868690807
70557.8171537051,21.7550865335854,5.55616053991669,7.0323485542519,766,6,262,180,922,923,68972.7256728694
70102.7093438681,21.9099665683891,4.71770917928164,7.932143103656,221,462,3174,335,721,924,69465.7430662602
60709.0592011713,22.0363627937694,-14.7881431760905,-11.4771785222401,598,998,1629,247,705,925,59775.6352098963
68743.5420059055,21.86351752092,4.57304353676892,7.39999797145733,1475,727,1171,158,625,926,69075.6608847659
62717.0554993636,21.8751569952852,-3.71890126896812,-0.695128512181807,330,55,899,264,806,927,65326.4421000035
69004.2894760932,22.2251320851252,5.95343434282924,9.01313814882943,1028,636,1224,137,809,928,69981.777317698
72289.6819904199,21.9318576902404,9.36239682699411,11.9888776267482,406,383,921,107,888,929,71547.4751834706
70897.9491585671,22.1169839665633,6.99538135878064,9.33272555732461,949,575,3057,168,985,930,70007.5031696759
67765.838110332,21.9638275600589,3.0720651233603,5.33404556551017,275,679,2775,98,590,931,68131.6714658313
66150.7498099432,21.898853024351,-2.39768704256756,0.634835320346164,1183,29,1544,202,958,932,65892.2822568638
62358.898334705,22.096875589808,-5.19230724909084,-3.24382423108658,317,7,1103,123,1028,933,63996.4771805883
71585.2574540421,21.809521007766,8.28302435627285,11.1092230287366,1120,586,845,285,776,934,70931.3740371375
69443.4530584759,21.8665345599698,6.88797269240021,9.41101641579628,869,130,2068,72,607,935,70257.6409712001
63725.9657704324,21.853289645884,-3.64616699529046,-1.3177089642914,785,166,722,22,894,936,64960.6391379119
69222.4129213235,22.0430016745502,5.40913578106325,8.3142340385007,270,970,2923,42,822,937,69632.0502805499
59472.6714479436,21.6932694702344,-18.3245901831504,-16.3555390383278,343,906,89,159,1072,938,57301.172449448
67472.6064811498,21.9732195591034,3.39500955712859,5.68509732457713,446,481,844,411,1021,939,68219.8779216542
67310.2174313294,21.8247488256934,2.55632220296535,4.65713135775301,856,346,495,208,989,940,67764.3808733794
62396.7605879398,22.0577754052804,-11.4926776952658,-7.68560425549356,428,819,2277,91,957,941,61813.5672157187
66637.9796250162,21.9573268084156,-2.31741336910314,0.275150533770973,390,636,1944,95,823,942,65669.5562065647
72483.5268322856,21.7837797877382,12.2316245579575,15.448035053644,507,450,1212,181,707,943,73272.0900386875
66793.4411257351,22.2423465565566,-3.97209641989442,-0.662551945438486,352,658,2006,336,1145,944,65171.4393382962
70860.9078602338,21.9058672149137,8.76789987413224,11.4874552021852,1425,796,563,274,677,945,71041.1657306896
62877.0563338947,22.0748675881654,-4.66454757829879,-2.42218350150843,576,113,514,144,1023,946,64388.9510048086
67331.0474365354,22.033835185544,0.551671339168407,2.87416803877839,437,6,857,226,1256,947,67006.2787421652
66541.1990462241,22.0377258578377,3.00978533352325,5.0181602819968,673,280,194,240,912,948,67969.9525143705
63248.9447054103,21.5723082357637,-6.21318021931606,-3.57041942832065,1117,163,214,184,575,949,63795.2757691255
65432.0111406316,21.8095947686868,-1.00893226444564,1.84217122803862,1054,820,600,232,846,950,66324.7658588716
76264.2769258069,22.0818297165487,11.1332475581257,13.9606792359257,76,426,1677,91,546,951,72587.794430263
65864.9863155422,21.8595182549225,-1.19321500140597,1.66768665415416,1070,28,1123,87,831,952,66464.1384732701
69554.4317932451,22.217819384601,3.22321189817687,5.98762380728797,361,641,1593,10,841,953,68572.3617107151
66139.0876193865,21.9043343539352,1.19363839102338,3.81265958421106,1127,488,403,274,453,954,67345.7984293439
69707.9067684205,22.1655797403656,6.51100905796518,9.36939120090506,774,773,2241,204,865,955,70076.8492427011
66929.8426064443,22.2248176228992,-3.02527160920818,-0.215082942884804,312,370,1768,217,965,956,65468.7238807464
68793.6369179701,21.8200273670556,4.64669673307018,6.00913714708159,464,614,24,33,987,957,68423.1824097073
66014.6933815614,22.3142670071847,-1.9046641971999,1.0104931456631,71,142,3029,262,836,958,66125.5257847483
66362.2038555617,22.1948251722309,-0.480613473747873,2.28155805950693,948,907,1014,329,872,959,66478.1371922222
68099.244563822,22.3485781445077,0.594816681234368,3.41437820553952,455,219,1776,67,856,960,67357.2869356849
69867.1120593555,21.8909475113842,2.5477103911665,5.80044180675176,415,477,1243,163,983,961,68496.1147058856
61802.3900570678,22.3097031168213,-7.42518992927831,-4.69914395626229,41,827,2443,25,968,962,63238.1881937042
70485.8732717656,21.8201011698672,3.44785051062662,6.18286844477324,1139,53,379,9,866,963,68722.4283078095
67141.383965964,21.9200917608596,1.29521006209505,4.59797944628248,858,904,1643,181,802,964,67750.478109706
65875.0048039138,21.8924389700392,-2.92078656260789,-0.619728452838301,434,698,794,85,988,965,65195.3524042072
68849.2496670098,22.0986418009224,-1.33246309941673,1.15240829825218,918,792,621,267,823,966,65952.1999466826
66366.1625724965,22.1473138644929,0.499794894678746,3.74065141318278,1219,341,2459,155,840,967,67391.4763594961
70450.3543944342,21.7888302736726,12.0195107948482,14.5227912823534,822,715,762,189,1110,968,72618.7312572516
69318.7347748583,21.9404191601465,-1.4190462431184,0.852497181250596,635,273,823,44,854,969,66015.3019465019
72793.4926078955,21.9621353787902,7.37272611235857,9.95656687501392,460,350,1331,54,737,970,70557.5184833107
70939.2718033502,21.5583956292107,5.19945542053417,8.02943535833481,948,572,101,75,648,971,69542.4573532717
64770.5864096097,21.8680753707528,-7.01470239401484,-4.03628391597912,988,203,632,161,758,972,63606.8610334692
61571.4245871139,21.3429245452171,-10.2404741441132,-7.13360216612395,1334,336,170,106,427,973,62059.6589275578
67488.5361499662,22.0209343641694,3.01572548043278,5.30094835017586,851,412,1444,331,781,974,68028.3133105655
63184.2635948945,22.0248467524929,-5.12632070423189,-1.8612114280692,951,529,2771,29,862,975,64654.3233139355
71523.9670944526,21.9244034076879,4.33619063878142,6.97731909449685,508,848,554,164,719,976,68943.8638649441
69380.7552580018,21.8384405446843,2.64643024251756,5.79717481340806,1077,767,2468,282,1040,977,68251.8791263279
65853.0804657912,21.8949218392792,4.57119016926401,7.19797744838068,323,724,859,333,981,978,69005.7717253889
62233.8208973567,21.9483745846885,-6.46061944717832,-3.85617121471987,856,45,1287,122,815,979,63701.7515118365
65371.9056765443,22.2902899291204,-0.464638842098504,2.61550017508178,1449,943,1876,139,878,980,66676.0997169368
65709.0217665914,22.2103736929894,-2.99228835945424,-0.351664982593622,306,749,513,139,885,981,65366.9808331926
64839.5254966972,22.2065368445848,-3.51860738549301,-0.706147749064198,19,75,2392,36,781,982,65399.4425568774
66209.9061083069,22.0797341749812,-0.0061342032420157,3.02839495675003,419,205,2116,268,946,983,67093.5428307948
65202.3349746455,22.1426461542111,2.82344087190792,5.4203230166698,552,18,1670,94,754,984,68349.5669486527
70364.3587108591,22.0115903596449,6.87720473729222,9.31159103916536,72,139,1218,11,850,985,70330.4111428053
72257.7354668716,22.0346845967703,4.90759249715626,8.78623482865944,439,869,3255,138,697,986,69939.8702698718
61763.424231727,21.7231581545097,-9.55144621096207,-8.29032283177122,1202,635,114,152,842,987,61182.7283774584
63287.6810606205,21.8641435709566,-11.3261079955642,-8.74309006338759,844,897,484,230,668,988,61070.230658574
69963.1129443824,21.8404516264767,3.90592895402285,7.63703024002328,380,958,1389,210,1079,989,69331.7150317296
63810.4020254899,21.9375775451907,-3.33761071744504,-0.163774898164138,827,195,2172,255,640,990,65498.6348018588
69669.3015816713,21.9419916361566,4.01233844142723,6.87659982526526,15,990,1529,87,773,991,68956.7527800854
63423.4650193277,21.8576485217989,-4.41721193154891,-1.00637961486626,94,541,1408,194,873,992,65154.7040019687
61585.4727435601,21.7906666768808,-6.36258169398852,-3.89988670501029,978,173,129,227,711,993,63605.1939259198
69608.9491292621,22.1044359252519,3.75670730200018,6.5330438633436,339,159,2321,145,749,994,68878.5437638419
67027.3242952728,21.7947742545789,-1.44846000832372,1.67577969129368,705,72,1169,197,751,995,66488.0231038384
72816.0050029299,22.1562564607457,5.65953967870223,8.97624888227601,313,254,1022,331,786,996,70085.2253039319
70334.7405064029,22.0211613250362,4.33329955452553,6.60755399467684,556,264,2011,24,1155,997,68844.3594533063
65015.8511251955,21.7542888759042,0.0316442971970309,3.12716628104722,319,19,838,158,842,998,67282.2638258827
60668.5220571401,21.4266072197348,-15.3358398218954,-12.8892913460674,225,637,302,58,649,999,59205.5224936319
68844.6114331818,21.6599089299061,4.37107576419681,7.47324684615508,827,472,993,70,811,1000,69309.7628900635
68806.4907335676,21.9600148295795,3.30682502270672,5.93586905725524,1074,260,1407,109,664,1001,68493.4593972619
65851.6519465922,22.0166588285926,-3.4988369371807,-0.0381210524930645,1059,547,1911,277,707,1002,65484.1059977186
64233.4659560732,22.0967213035569,-5.21443652403547,-1.87258027972719,202,934,3087,261,830,1003,64553.360519993
63647.1229790736,21.9001229007913,-10.3468322237489,-6.64118880727882,103,309,909,459,832,1004,62346.7329749448
67057.1163529288,21.6737405317311,0.445254636137686,2.80090625942869,1043,245,1063,144,664,1005,66902.7803196148
68565.5692246393,22.072889355142,3.31826676599803,6.32962664156878,195,598,1426,27,923,1006,68790.9595938414
67167.7641133371,22.1420316989434,1.96248642659686,4.48724394047429,433,56,574,156,727,1007,67885.8261861117
70531.4053065291,21.8609664931661,4.27860601649137,7.23928818153123,1481,231,1416,273,679,1008,69061.1596817035
72568.1358996333,21.6525573393152,14.2921837278844,16.5610902236769,1155,716,333,320,632,1009,73535.2979520531
68795.1898002475,21.989111734722,4.69697591917409,7.73264253850372,106,709,3348,169,383,1010,69392.4116754717
66337.6246297644,22.0507951639191,-0.734718186570078,2.56718225392848,682,743,2436,137,889,1011,66798.5595328128
68277.4667568978,21.9026954923742,3.18360888770697,5.84048880037761,131,313,1014,28,758,1012,68592.030791232
71464.9154041126,21.9085906759554,8.60700290416941,10.9513735890843,276,361,1372,34,851,1013,71042.8289055876
68563.313027055,21.7951093001735,3.9012149759091,6.61230240274251,724,584,289,97,937,1014,68825.615653266
66752.7892660337,22.0046696233277,-1.2938592668702,1.44740788528353,1070,354,1764,82,1067,1015,66245.7813111396
57549.3642245138,21.9159055419695,-19.7216745314764,-16.5002149834156,107,630,293,227,845,1016,57449.1113981556
68845.929981505,22.1694993836926,4.20537749342836,6.70589616479161,9,765,1143,260,826,1017,68813.7316230998
67091.2450721891,21.7332587864465,-0.72512512894966,1.46423142056445,157,612,123,186,685,1018,66252.3153942021
61233.767711299,22.0347926440748,-8.2327810534513,-4.85739760988688,722,705,1336,188,715,1019,63145.271695274
63677.8776123148,22.0869338445185,-5.10161937916666,-2.55003488685487,180,73,1643,218,849,1020,64368.5617011041
63897.3172558585,22.1079137466865,-0.662519836135385,2.14894054061713,639,284,541,295,725,1021,66625.5962442937
66958.0315254339,21.9219277770051,-2.68297088411984,0.675944824873908,296,850,2255,119,855,1022,65903.6228402498
70139.0328029549,22.1667861530158,5.82294639842691,8.97557807399613,968,430,1435,163,846,1023,70007.4317482023
70892.3529284525,22.0649037992443,8.47190100665945,10.6464907481666,102,114,1183,6,920,1024,70963.0300850455
61933.328886333,21.8884389280487,-7.90294443644173,-4.80849992872015,169,336,1369,126,594,1025,63314.5883450058
66366.4120937235,21.7461449419156,4.55060821482861,6.15173357140696,609,416,46,89,842,1026,68529.3589689931
70907.0041568903,21.9541713337007,12.1732303199356,15.2064421595774,552,288,1448,109,888,1027,73180.0283744045
66269.7539769263,22.1039134602696,-1.03625956990703,2.16194020497628,687,900,3517,306,648,1028,66462.9196711988
68372.1039060698,22.070056433383,0.634771533478677,3.3876358380675,1014,602,423,164,846,1029,67170.1986830072
63080.0094622114,22.1644499184875,-4.58278799416413,-1.25114614463584,1130,969,2444,211,837,1030,64777.8332970032
66981.1457334504,21.7400510428241,1.85205808779872,4.2943717806511,378,321,881,177,746,1031,67704.2918510329
64467.129466543,21.9710642088013,-5.42415150078614,-2.16246250398574,1100,33,1693,59,647,1032,64619.0581169694
71886.2896822028,21.8263825360793,13.3066106254168,16.4412783637861,685,684,1154,122,913,1033,73698.7389659963
70837.5790958131,21.8007694314871,7.33725045448661,10.3826052886074,969,15,1630,108,959,1034,70790.3100213088
73356.6263944399,21.8092878921883,9.22796860352254,12.0575241253924,51,329,367,71,607,1035,71702.5768794708
69155.3065034476,22.0056354072037,12.0576196397072,14.6346960493301,269,106,310,182,854,1036,72915.2976740863
64356.7825320862,22.0302918368967,-3.08824756645775,-0.918169968182053,1250,239,1270,98,908,1037,65022.5373237183
62623.526119595,21.7559769577377,-6.57658280521286,-3.46200129391487,1061,455,570,143,837,1038,63846.7935967633
68043.3504710288,21.9041628180662,5.65533645886347,8.34970421152149,593,27,2497,20,804,1039,69811.2792123392
62873.4308617208,22.144359871346,-2.09502912389062,0.700475568295392,1345,483,1144,121,1061,1040,65821.0700858747
71341.9610136933,21.8805828747382,9.71060857204237,12.3635368598377,304,566,2558,184,774,1041,71639.52112227
74540.7052686935,22.2804651310218,13.8151774109128,16.7683497978353,843,443,2349,238,752,1042,73808.7189075858
